year,month,syndrome,age_group,ed_type,relative_cases_avg,relative_cases_7day_ma_avg,expected_value_avg,expected_lowerbound_avg,expected_upperbound_avg,ed_count_sum
2021,5,ILI,0-4,all,0.0,0.0,0.08989031688515946,0.0,0.4337045485801884,210
2021,5,ILI,0-4,central,0.0,0.0,0.09437448540197534,0.0,0.4450330607484027,210
2021,5,ILI,00+,all,0.008064516129032258,0.006838709677419351,0.037285019489225135,0.0,0.28527964828046587,310
2021,5,ILI,00+,central,0.008064516129032258,0.006838709677419351,0.03719058149055775,0.0,0.2849833236953775,310
2021,5,ILI,10-14,all,0.0,0.0,0.06420164411105002,0.0,0.368091762356937,207
2021,5,ILI,10-14,central,0.0,0.0,0.06141869861949608,0.0,0.3605509473391633,207
2021,5,ILI,15-19,all,0.0,0.0,0.05979519083720328,0.0,0.35626980126077074,267
2021,5,ILI,15-19,central,0.0,0.0,0.061964019277339535,0.0,0.36244667293571964,267
2021,5,ILI,20-39,all,0.0,0.0,0.04233053514317084,0.0,0.30265985159118863,310
2021,5,ILI,20-39,central,0.0,0.0,0.04233053514317084,0.0,0.30265985159118863,310
2021,5,ILI,40-59,all,0.03587096774193549,0.030350230414746555,0.03600779124164228,0.0,0.281175344037995,310
2021,5,ILI,40-59,central,0.03587096774193549,0.030350230414746555,0.03600779124164228,0.0,0.281175344037995,310
2021,5,ILI,5-9,all,0.0,0.0,0.06138486236827883,0.0,0.3585174166895038,215
2021,5,ILI,5-9,central,0.0,0.0,0.05231874389224168,0.0,0.33230031291002776,215
2021,5,ILI,60-79,all,0.0,0.0,0.019426064092730594,0.0,0.21607254751718563,310
2021,5,ILI,60-79,central,0.0,0.0,0.019426064092730594,0.0,0.21607254751718563,310
2021,5,ILI,80+,all,0.0,0.0,0.01649573426828039,0.0,0.20179380957374277,310
2021,5,ILI,80+,central,0.0,0.0,0.01649573426828039,0.0,0.20179380957374277,310
2021,5,SARI,0-4,all,0.9993870967741936,1.0664101382488484,1.197676336961832,0.4058291942380282,2.2312346346331875,139
2021,5,SARI,0-4,central,0.9993870967741936,1.0664101382488484,1.1671680643765339,0.38677918809079626,2.189844372307142,139
2021,5,SARI,00+,all,1.5835806451612904,1.6879124423963132,1.1386853758875557,0.37194803604903787,2.1463304350211923,217
2021,5,SARI,00+,central,1.5835806451612904,1.6879124423963132,1.1232179798139899,0.3626998958729354,2.124713120672022,217
2021,5,SARI,10-14,all,0.0,0.0,0.24692467908366175,0.0,0.769022627236862,131
2021,5,SARI,10-14,central,0.0,0.0,0.21515656801095143,0.0,0.7098756872047243,131
2021,5,SARI,15-19,all,0.6513548387096775,0.6513548387096778,0.18309724749615872,0.0,0.6450356414663101,177
2021,5,SARI,15-19,central,0.6513548387096775,0.6513548387096778,0.14490359782135884,0.0,0.5658618908358147,177
2021,5,SARI,20-39,all,0.43916129032258067,0.5013778801843316,0.3041422579945349,0.00043859693950272857,0.8716422601566969,217
2021,5,SARI,20-39,central,0.43916129032258067,0.5013778801843316,0.3041422579945349,0.00043859693950272857,0.8716422601566969,217
2021,5,SARI,40-59,all,1.3296129032258064,1.47947004608295,0.6621842586921395,0.11479360882978612,1.4544027732971048,217
2021,5,SARI,40-59,central,1.3296129032258064,1.47947004608295,0.6621842586921395,0.11479360882978612,1.4544027732971048,217
2021,5,SARI,5-9,all,0.8064516129032258,0.6528479262672809,0.4327921735771003,0.024017679557530102,1.0932730543475357,142
2021,5,SARI,5-9,central,0.8064516129032258,0.6528479262672809,0.34756130252188117,0.0034717459894310454,0.9505030996044749,142
2021,5,SARI,60-79,all,2.5393548387096776,2.734986175115208,1.7563183885328875,0.7689599819042656,2.9829530557143444,217
2021,5,SARI,60-79,central,2.5393548387096776,2.734986175115208,1.7563183885328875,0.7689599819042656,2.9829530557143444,217
2021,5,SARI,80+,all,2.5010645161290324,2.533539170506912,2.3183023301615866,1.1629548511206276,3.71234329877649,217
2021,5,SARI,80+,central,2.5010645161290324,2.533539170506912,2.3183023301615866,1.1629548511206276,3.71234329877649,217
2021,6,ARI,0-4,all,11.511433333333335,10.82371428571429,12.195912686406304,9.373400061672925,15.255770856499947,401
2021,6,ARI,0-4,central,11.511433333333335,10.82371428571429,11.245185027271996,8.5400749610909,14.187646559332695,401
